id,site,year,plant_field,species_code,toughness1,toughness2,toughness3,toughness4,toughness5,toughness6,toughness7,toughness,notes,max_toughness,updated,error message
2200,Los Amigos,0,0,LA34,0,0,0,0,0,0,0,0.2483,data suspect,0,2015-07-23 15:31:33+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""LA34"", ""plant_number__iexact"": ""0""}"
2201,Los Amigos,0,0,LA12,0,0,0,0,0,0,0,0.2188,data suspect,0,2015-07-23 15:31:33+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""LA12"", ""plant_number__iexact"": ""0""}"
2202,Los Amigos,0,0,LA1,0,1,0,0,1,0,0,0.3375,data suspect,0,2015-07-23 15:31:33+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""LA1"", ""plant_number__iexact"": ""0""}"
2203,Los Amigos,0,0,LA22,0,0,0,1,0,0,0,0.3063,data suspect,0,2015-07-23 15:31:33+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""LA22"", ""plant_number__iexact"": ""0""}"
2204,Los Amigos,0,0,LA34,0,0,0,0,0,0,0,0.1641,data suspect,0,2015-07-23 15:31:33+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""LA34"", ""plant_number__iexact"": ""0""}"
2205,Los Amigos,0,0,LA22,0,0,0,0,0,0,0,0.1406,data suspect,0,2015-07-23 15:31:33+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""LA22"", ""plant_number__iexact"": ""0""}"
2206,Los Amigos,0,0,LA1,1,0,0,1,0,0,0,0.4563,data suspect,0,2015-07-23 15:31:33+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""LA1"", ""plant_number__iexact"": ""0""}"
2207,Los Amigos,0,0,LA22,1,0,0,0,0,0,0,0.2438,data suspect,0,2015-07-23 15:31:33+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""LA22"", ""plant_number__iexact"": ""0""}"
2208,Los Amigos,0,0,LA23,0,0,0,0,0,0,0,0.1625,data suspect,0,2015-07-23 15:31:33+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""LA23"", ""plant_number__iexact"": ""0""}"
2209,Los Amigos,0,0,LA45,0,0,0,0,0,0,0,0.2250,data suspect,0,2015-07-23 15:31:33+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""LA45"", ""plant_number__iexact"": ""0""}"
2210,Los Amigos,0,0,LA34,0,0,0,0,0,0,0,0.2500,data suspect,0,2015-07-23 15:31:33+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""LA34"", ""plant_number__iexact"": ""0""}"
2211,Los Amigos,0,0,LA23,0,1,0,0,0,0,0,0.3594,data suspect,0,2015-07-23 15:31:33+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""LA23"", ""plant_number__iexact"": ""0""}"
2212,Los Amigos,0,0,LA23,0,0,0,0,0,0,0,0.1813,data suspect,0,2015-07-23 15:31:33+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""LA23"", ""plant_number__iexact"": ""0""}"
2213,Los Amigos,0,0,LA48,1,0,0,0,0,0,0,0.2688,data suspect,0,2015-07-23 15:31:33+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""LA48"", ""plant_number__iexact"": ""0""}"
2214,Los Amigos,0,0,LA59,1,1,0,1,0,0,0,0.4375,data suspect,0,2015-07-23 15:31:33+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""LA59"", ""plant_number__iexact"": ""0""}"
2215,Los Amigos,0,0,LA25,0,0,0,0,0,0,0,0.2063,data suspect,0,2015-07-23 15:31:33+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""LA25"", ""plant_number__iexact"": ""0""}"
2216,Los Amigos,0,0,LA13,0,0,0,0,0,0,0,0.2734,data suspect,0,2015-07-23 15:31:33+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""LA13"", ""plant_number__iexact"": ""0""}"
2217,Los Amigos,0,0,LA23,0,1,0,0,0,0,0,0.3188,data suspect,0,2015-07-23 15:31:33+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""LA23"", ""plant_number__iexact"": ""0""}"
2218,Los Amigos,0,0,LA23,0,0,0,0,0,0,0,0.1719,data suspect,0,2015-07-23 15:31:33+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""LA23"", ""plant_number__iexact"": ""0""}"
2219,Los Amigos,0,0,LA46,1,0,1,0,0,0,0,0.3250,data suspect,0,2015-07-23 15:31:33+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""LA46"", ""plant_number__iexact"": ""0""}"
2220,Los Amigos,0,0,LA22,0,0,0,0,0,0,0,0.3125,data suspect,0,2015-07-23 15:31:33+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""LA22"", ""plant_number__iexact"": ""0""}"
2221,Los Amigos,0,0,LA48,0,0,0,0,0,0,0,0.3188,data suspect,0,2015-07-23 15:31:33+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""LA48"", ""plant_number__iexact"": ""0""}"
2222,Los Amigos,0,0,LA20,0,0,0,0,0,0,0,0.2313,data suspect,0,2015-07-23 15:31:33+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""LA20"", ""plant_number__iexact"": ""0""}"
2223,Los Amigos,0,0,LA25,0,0,0,0,0,0,0,0.1500,data suspect,0,2015-07-23 15:31:33+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""LA25"", ""plant_number__iexact"": ""0""}"
2224,Los Amigos,0,0,LA33,0,0,0,0,0,0,0,0.1953,data suspect,0,2015-07-23 15:31:33+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""LA33"", ""plant_number__iexact"": ""0""}"
2225,Los Amigos,0,0,LA2,0,0,0,0,0,0,0,0.1063,data suspect,0,2015-07-23 15:31:33+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""LA2"", ""plant_number__iexact"": ""0""}"
2226,Los Amigos,0,0,LA1,0,0,0,0,0,0,0,0.3375,data suspect,0,2015-07-23 15:31:33+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""LA1"", ""plant_number__iexact"": ""0""}"
2227,Los Amigos,0,0,LA2,0,0,0,0,0,0,0,0.1625,data suspect,0,2015-07-23 15:31:33+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""LA2"", ""plant_number__iexact"": ""0""}"
2228,Los Amigos,0,0,LA4,0,1,0,0,0,0,0,0.2813,data suspect,0,2015-07-23 15:31:33+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""LA4"", ""plant_number__iexact"": ""0""}"
2229,Los Amigos,0,0,LA25,0,0,0,0,0,0,0,0.1375,data suspect,0,2015-07-23 15:31:33+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""LA25"", ""plant_number__iexact"": ""0""}"
2230,Los Amigos,0,0,LA33,0,0,0,0,0,0,0,0.2563,data suspect,0,2015-07-23 15:31:33+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""LA33"", ""plant_number__iexact"": ""0""}"
2231,Los Amigos,0,0,LA25,0,0,0,0,0,0,0,0.2375,data suspect,0,2015-07-23 15:31:33+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""LA25"", ""plant_number__iexact"": ""0""}"
2232,Los Amigos,0,0,LA22,0,0,0,0,1,0,0,0.3000,data suspect,0,2015-07-23 15:31:33+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""LA22"", ""plant_number__iexact"": ""0""}"
2233,Los Amigos,0,0,LA1,0,0,0,0,0,0,0,0.2250,data suspect,0,2015-07-23 15:31:33+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""LA1"", ""plant_number__iexact"": ""0""}"
2234,Los Amigos,0,0,LA18,0,0,0,0,0,0,0,0.1750,data suspect,0,2015-07-23 15:31:33+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""LA18"", ""plant_number__iexact"": ""0""}"
2235,Los Amigos,0,0,LA17,0,0,1,0,0,0,0,0.4063,data suspect,0,2015-07-23 15:31:33+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""LA17"", ""plant_number__iexact"": ""0""}"
2236,Los Amigos,0,0,LA12,0,0,0,0,0,0,0,0.1328,data suspect,0,2015-07-23 15:31:33+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""LA12"", ""plant_number__iexact"": ""0""}"
2237,Los Amigos,0,0,LA3,1,0,0,0,0,0,0,0.4250,data suspect,0,2015-07-23 15:31:33+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""LA3"", ""plant_number__iexact"": ""0""}"
2238,Los Amigos,0,0,LA4,0,0,0,0,0,0,0,0.1313,data suspect,0,2015-07-23 15:31:33+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""LA4"", ""plant_number__iexact"": ""0""}"
2239,Los Amigos,0,0,LA12,0,0,0,0,0,0,0,0.2266,data suspect,0,2015-07-23 15:31:33+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""LA12"", ""plant_number__iexact"": ""0""}"
2240,Los Amigos,0,0,LA32,0,0,0,0,0,0,0,0.1875,data suspect,0,2015-07-23 15:31:33+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""LA32"", ""plant_number__iexact"": ""0""}"
2241,Los Amigos,0,0,LA12,0,0,0,0,0,0,0,0.1875,data suspect,0,2015-07-23 15:31:33+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""LA12"", ""plant_number__iexact"": ""0""}"
2242,Los Amigos,0,0,LA1,0,0,0,0,0,0,0,0.2688,data suspect,0,2015-07-23 15:31:33+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""LA1"", ""plant_number__iexact"": ""0""}"
2243,Los Amigos,0,0,LA12,0,0,0,0,0,0,0,0.3281,data suspect,0,2015-07-23 15:31:33+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""LA12"", ""plant_number__iexact"": ""0""}"
2244,Los Amigos,0,0,LA12,0,0,0,0,0,0,0,0.3203,data suspect,0,2015-07-23 15:31:33+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""LA12"", ""plant_number__iexact"": ""0""}"
2245,Los Amigos,0,0,LA4,1,0,0,0,0,0,0,0.2375,data suspect,0,2015-07-23 15:31:33+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""LA4"", ""plant_number__iexact"": ""0""}"
2246,Los Amigos,0,0,LA12,0,0,0,0,0,0,0,0.1563,data suspect,0,2015-07-23 15:31:33+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""LA12"", ""plant_number__iexact"": ""0""}"
2247,Los Amigos,0,0,LA9,0,0,0,0,0,0,0,0.1063,data suspect,0,2015-07-23 15:31:33+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""LA9"", ""plant_number__iexact"": ""0""}"
2248,Los Amigos,0,0,LA7,0,1,1,0,0,0,0,0.3625,data suspect,0,2015-07-23 15:31:33+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""LA7"", ""plant_number__iexact"": ""0""}"
2249,Los Amigos,0,0,LA4,0,0,0,0,0,0,0,0.2250,data suspect,0,2015-07-23 15:31:33+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""LA4"", ""plant_number__iexact"": ""0""}"
2250,Los Amigos,0,0,LA1,0,0,0,0,0,0,0,0.2021,data suspect,0,2015-07-23 15:31:33+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""LA1"", ""plant_number__iexact"": ""0""}"
2251,Los Amigos,0,0,LA43,0,0,0,0,0,0,0,0.1953,data suspect,0,2015-07-23 15:31:33+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""LA43"", ""plant_number__iexact"": ""0""}"
2252,Los Amigos,0,0,LA43,0,0,0,0,0,0,0,0.1484,data suspect,0,2015-07-23 15:31:33+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""LA43"", ""plant_number__iexact"": ""0""}"
2253,Los Amigos,0,0,LA43,0,0,0,0,0,0,0,0.2422,data suspect,0,2015-07-23 15:31:33+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""LA43"", ""plant_number__iexact"": ""0""}"
2254,Los Amigos,0,0,LA23,0,0,0,0,0,0,0,0.2625,data suspect,0,2015-07-23 15:31:33+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""LA23"", ""plant_number__iexact"": ""0""}"
2255,Los Amigos,0,0,LA23,1,0,0,0,0,0,0,0.2938,data suspect,0,2015-07-23 15:31:33+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""LA23"", ""plant_number__iexact"": ""0""}"
2256,Los Amigos,0,0,LA17,0,0,0,0,0,0,0,0.1719,data suspect,0,2015-07-23 15:31:33+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""LA17"", ""plant_number__iexact"": ""0""}"
2257,Los Amigos,0,0,LA9,0,0,0,0,0,0,0,0.1375,data suspect,0,2015-07-23 15:31:33+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""LA9"", ""plant_number__iexact"": ""0""}"
2258,Los Amigos,0,0,LA4,0,0,0,0,0,0,0,0.1500,data suspect,0,2015-07-23 15:31:33+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""LA4"", ""plant_number__iexact"": ""0""}"
2259,Los Amigos,0,0,LA3,0,0,0,0,0,0,0,0.2625,data suspect,0,2015-07-23 15:31:33+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""LA3"", ""plant_number__iexact"": ""0""}"
2260,Los Amigos,0,0,LA59,0,0,0,0,0,0,0,0.1406,data suspect,0,2015-07-23 15:31:33+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""LA59"", ""plant_number__iexact"": ""0""}"
2261,Los Amigos,0,0,LA44,0,0,0,0,0,0,0,0.2250,data suspect,0,2015-07-23 15:31:33+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""LA44"", ""plant_number__iexact"": ""0""}"
2262,Los Amigos,0,0,LA7,0,0,0,0,0,0,0,0.2031,data suspect,0,2015-07-23 15:31:33+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""LA7"", ""plant_number__iexact"": ""0""}"
